,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,Year,month
9286,Sports Direct,1185732,2021-03-05,Northeast,Connecticut,Hartford,Women's Apparel,2.9058823529411764,85.0,247.0,96.0,Outlet,2021,3
9287,Sports Direct,1185732,2021-04-06,Northeast,Connecticut,Hartford,Men's Street Footwear,2.8,155.0,434.0,200.0,Outlet,2021,4
9288,Sports Direct,1185732,2021-04-06,Northeast,Connecticut,Hartford,Men's Athletic Footwear,3.0,64.0,192.0,84.0,Outlet,2021,4
9289,Sports Direct,1185732,2021-04-06,Northeast,Connecticut,Hartford,Women's Street Footwear,2.0,64.0,128.0,46.0,Outlet,2021,4
9290,Sports Direct,1185732,2021-04-06,Northeast,Connecticut,Hartford,Women's Athletic Footwear,2.6097560975609757,41.0,107.0,34.0,Outlet,2021,4
9291,Sports Direct,1185732,2021-04-06,Northeast,Connecticut,Hartford,Men's Apparel,3.7,40.0,148.0,50.0,Outlet,2021,4
9292,Sports Direct,1185732,2021-04-06,Northeast,Connecticut,Hartford,Women's Apparel,2.595744680851064,94.0,244.0,103.0,Outlet,2021,4
9293,Sports Direct,1185732,2021-05-05,Northeast,Connecticut,Hartford,Men's Street Footwear,4.0,191.0,764.0,336.0,Outlet,2021,5
9294,Sports Direct,1185732,2021-05-05,Northeast,Connecticut,Hartford,Men's Athletic Footwear,3.5060240963855422,83.0,291.0,128.0,Outlet,2021,5
9295,Sports Direct,1185732,2021-05-05,Northeast,Connecticut,Hartford,Women's Street Footwear,3.2048192771084336,83.0,266.0,90.0,Outlet,2021,5
9296,Sports Direct,1185732,2021-05-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,3.2027027027027026,74.0,237.0,78.0,Outlet,2021,5
9297,Sports Direct,1185732,2021-05-05,Northeast,Connecticut,Hartford,Men's Apparel,3.6987951807228914,83.0,307.0,107.0,Outlet,2021,5
9298,Sports Direct,1185732,2021-05-05,Northeast,Connecticut,Hartford,Women's Apparel,4.1015625,128.0,525.0,220.0,Outlet,2021,5
9299,Sports Direct,1185732,2021-06-07,Northeast,Connecticut,Hartford,Men's Street Footwear,4.0,206.0,824.0,387.0,Outlet,2021,6
9300,Sports Direct,1185732,2021-06-07,Northeast,Connecticut,Hartford,Men's Athletic Footwear,3.7983870967741935,124.0,471.0,221.0,Outlet,2021,6
9301,Sports Direct,1185732,2021-06-07,Northeast,Connecticut,Hartford,Women's Street Footwear,3.5,96.0,336.0,111.0,Outlet,2021,6
9302,Sports Direct,1185732,2021-06-07,Northeast,Connecticut,Hartford,Women's Athletic Footwear,3.5058823529411764,85.0,298.0,104.0,Outlet,2021,6
9303,Sports Direct,1185732,2021-06-07,Northeast,Connecticut,Hartford,Men's Apparel,3.6043956043956045,91.0,328.0,105.0,Outlet,2021,6
9304,Sports Direct,1185732,2021-06-07,Northeast,Connecticut,Hartford,Women's Apparel,3.8984375,128.0,499.0,195.0,Outlet,2021,6
9305,Sports Direct,1185732,2021-07-05,Northeast,Connecticut,Hartford,Men's Street Footwear,4.2,195.0,819.0,369.0,Outlet,2021,7
9306,Sports Direct,1185732,2021-07-05,Northeast,Connecticut,Hartford,Men's Athletic Footwear,3.8,120.0,456.0,192.0,Outlet,2021,7
9307,Sports Direct,1185732,2021-07-05,Northeast,Connecticut,Hartford,Women's Street Footwear,2.900900900900901,111.0,322.0,109.0,Outlet,2021,7
9308,Sports Direct,1185732,2021-07-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,3.404255319148936,94.0,320.0,115.0,Outlet,2021,7
9309,Sports Direct,1185732,2021-07-05,Northeast,Connecticut,Hartford,Men's Apparel,4.301075268817204,93.0,400.0,132.0,Outlet,2021,7
9310,Sports Direct,1185732,2021-07-05,Northeast,Connecticut,Hartford,Women's Apparel,4.0,152.0,608.0,231.0,Outlet,2021,7
9311,Sports Direct,1185732,2021-08-06,Northeast,Connecticut,Hartford,Men's Street Footwear,4.0,194.0,776.0,326.0,Outlet,2021,8
9312,Sports Direct,1185732,2021-08-06,Northeast,Connecticut,Hartford,Men's Athletic Footwear,3.3984375,128.0,435.0,187.0,Outlet,2021,8
9313,Sports Direct,1185732,2021-08-06,Northeast,Connecticut,Hartford,Women's Street Footwear,3.5981308411214954,107.0,385.0,135.0,Outlet,2021,8
9314,Sports Direct,1185732,2021-08-06,Northeast,Connecticut,Hartford,Women's Athletic Footwear,3.1944444444444446,72.0,230.0,76.0,Outlet,2021,8
9315,Sports Direct,1185732,2021-08-06,Northeast,Connecticut,Hartford,Men's Apparel,4.306451612903226,62.0,267.0,88.0,Outlet,2021,8
9316,Sports Direct,1185732,2021-08-06,Northeast,Connecticut,Hartford,Women's Apparel,4.403225806451613,124.0,546.0,207.0,Outlet,2021,8
9317,Sports Direct,1185732,2021-09-05,Northeast,Connecticut,Hartford,Men's Street Footwear,4.3,170.0,731.0,344.0,Outlet,2021,9
9318,Sports Direct,1185732,2021-09-05,Northeast,Connecticut,Hartford,Men's Athletic Footwear,4.0,93.0,372.0,175.0,Outlet,2021,9
9319,Sports Direct,1185732,2021-09-05,Northeast,Connecticut,Hartford,Women's Street Footwear,3.296875,64.0,211.0,68.0,Outlet,2021,9
9320,Sports Direct,1185732,2021-09-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,3.0,58.0,174.0,59.0,Outlet,2021,9
9321,Sports Direct,1185732,2021-09-05,Northeast,Connecticut,Hartford,Men's Apparel,4.103448275862069,58.0,238.0,86.0,Outlet,2021,9
9322,Sports Direct,1185732,2021-09-05,Northeast,Connecticut,Hartford,Women's Apparel,4.506024096385542,83.0,374.0,157.0,Outlet,2021,9
9323,Sports Direct,1185732,2021-10-07,Northeast,Connecticut,Hartford,Men's Street Footwear,4.601307189542483,153.0,704.0,296.0,Outlet,2021,10
9324,Sports Direct,1185732,2021-10-07,Northeast,Connecticut,Hartford,Men's Athletic Footwear,3.904255319148936,94.0,367.0,161.0,Outlet,2021,10
9325,Sports Direct,1185732,2021-10-07,Northeast,Connecticut,Hartford,Women's Street Footwear,3.6065573770491803,61.0,220.0,81.0,Outlet,2021,10
9326,Sports Direct,1185732,2021-10-07,Northeast,Connecticut,Hartford,Women's Athletic Footwear,4.311111111111111,45.0,194.0,70.0,Outlet,2021,10
9327,Sports Direct,1185732,2021-10-07,Northeast,Connecticut,Hartford,Men's Apparel,5.0,45.0,225.0,74.0,Outlet,2021,10
9328,Foot Locker,1185732,2021-10-07,Northeast,Connecticut,Hartford,Women's Apparel,4.595744680851064,94.0,432.0,182.0,Outlet,2021,10
9329,Foot Locker,1185732,2021-11-06,Northeast,Connecticut,Hartford,Men's Street Footwear,5.100671140939597,149.0,760.0,327.0,Outlet,2021,11
9330,Foot Locker,1185732,2021-11-06,Northeast,Connecticut,Hartford,Men's Athletic Footwear,3.704761904761905,105.0,389.0,179.0,Outlet,2021,11
9331,Foot Locker,1185732,2021-11-06,Northeast,Connecticut,Hartford,Women's Street Footwear,3.6019417475728157,103.0,371.0,137.0,Outlet,2021,11
9332,Foot Locker,1185732,2021-11-06,Northeast,Connecticut,Hartford,Women's Athletic Footwear,3.9036144578313254,83.0,324.0,120.0,Outlet,2021,11
9333,Foot Locker,1185732,2021-11-06,Northeast,Connecticut,Hartford,Men's Apparel,4.3977272727272725,88.0,387.0,139.0,Outlet,2021,11
9334,Foot Locker,1185732,2021-11-06,Northeast,Connecticut,Hartford,Women's Apparel,5.198275862068965,116.0,603.0,235.0,Outlet,2021,11
9335,Foot Locker,1185732,2021-12-05,Northeast,Connecticut,Hartford,Men's Street Footwear,4.502890173410405,173.0,779.0,327.0,Outlet,2021,12
9336,Foot Locker,1185732,2021-12-05,Northeast,Connecticut,Hartford,Men's Athletic Footwear,3.7022900763358777,131.0,485.0,218.0,Outlet,2021,12
9337,Foot Locker,1185732,2021-12-05,Northeast,Connecticut,Hartford,Women's Street Footwear,4.301724137931035,116.0,499.0,165.0,Outlet,2021,12
9338,Foot Locker,1185732,2021-12-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,3.8020833333333335,96.0,365.0,128.0,Outlet,2021,12
9339,Foot Locker,1185732,2021-12-05,Northeast,Connecticut,Hartford,Men's Apparel,4.202020202020202,99.0,416.0,146.0,Outlet,2021,12
9340,Foot Locker,1185732,2021-12-05,Northeast,Connecticut,Hartford,Women's Apparel,5.2,120.0,624.0,231.0,Outlet,2021,12
9341,Foot Locker,1185732,2021-01-12,Northeast,Connecticut,Hartford,Men's Street Footwear,2.302013422818792,149.0,343.0,144.0,Outlet,2021,1
9342,Foot Locker,1185732,2021-01-12,Northeast,Connecticut,Hartford,Men's Athletic Footwear,2.7974683544303796,79.0,221.0,88.0,Outlet,2021,1
9343,Foot Locker,1185732,2021-01-12,Northeast,Connecticut,Hartford,Women's Street Footwear,1.9027777777777777,72.0,137.0,57.0,Outlet,2021,1
9344,Foot Locker,1185732,2021-01-12,Northeast,Connecticut,Hartford,Women's Athletic Footwear,2.4166666666666665,24.0,58.0,26.0,Outlet,2021,1
9345,Foot Locker,1185732,2021-01-12,Northeast,Connecticut,Hartford,Men's Apparel,3.409090909090909,44.0,150.0,54.0,Outlet,2021,1
9346,Foot Locker,1185732,2021-01-12,Northeast,Connecticut,Hartford,Women's Apparel,2.5972222222222223,72.0,187.0,88.0,Outlet,2021,1
9347,Foot Locker,1185732,2021-02-10,Northeast,Connecticut,Hartford,Men's Street Footwear,2.4012345679012346,162.0,389.0,156.0,Outlet,2021,2
9348,Foot Locker,1185732,2021-02-10,Northeast,Connecticut,Hartford,Men's Athletic Footwear,2.3902439024390243,41.0,98.0,38.0,Outlet,2021,2
9349,Foot Locker,1185732,2021-02-10,Northeast,Connecticut,Hartford,Women's Street Footwear,1.7924528301886793,53.0,95.0,41.0,Outlet,2021,2
9350,Foot Locker,1185732,2021-02-10,Northeast,Rhode Island,Providence,Women's Athletic Footwear,2.0,16.0,32.0,14.0,Outlet,2021,2
9351,Foot Locker,1185732,2021-02-10,Northeast,Rhode Island,Providence,Men's Apparel,3.4,40.0,136.0,49.0,Outlet,2021,2
9352,Foot Locker,1185732,2021-02-10,Northeast,Rhode Island,Providence,Women's Apparel,2.7012987012987013,77.0,208.0,98.0,Outlet,2021,2
9353,Foot Locker,1185732,2021-03-08,Northeast,Rhode Island,Providence,Men's Street Footwear,2.6025641025641026,156.0,406.0,150.0,Outlet,2021,3
9354,Foot Locker,1185732,2021-03-08,Northeast,Rhode Island,Providence,Men's Athletic Footwear,2.7111111111111112,45.0,122.0,47.0,Outlet,2021,3
9355,Foot Locker,1185732,2021-03-08,Northeast,Rhode Island,Providence,Women's Street Footwear,1.6964285714285714,56.0,95.0,45.0,Outlet,2021,3
9356,Foot Locker,1185732,2021-03-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,2.0,8.0,16.0,8.0,Outlet,2021,3
9357,Foot Locker,1185732,2021-03-08,Northeast,Rhode Island,Providence,Men's Apparel,3.32,25.0,83.0,30.0,Outlet,2021,3
9358,Foot Locker,1185732,2021-03-08,Northeast,Rhode Island,Providence,Women's Apparel,2.5,58.0,145.0,64.0,Outlet,2021,3
9359,Foot Locker,1185732,2021-04-09,Northeast,Rhode Island,Providence,Men's Street Footwear,2.803030303030303,132.0,370.0,155.0,Outlet,2021,4
9360,Foot Locker,1185732,2021-04-09,Northeast,Rhode Island,Providence,Men's Athletic Footwear,2.3,40.0,92.0,37.0,Outlet,2021,4
9361,Foot Locker,1185732,2021-04-09,Northeast,Rhode Island,Providence,Women's Street Footwear,1.5909090909090908,44.0,70.0,30.0,Outlet,2021,4
9362,Foot Locker,1185732,2021-04-09,Northeast,Rhode Island,Providence,Women's Athletic Footwear,2.1176470588235294,17.0,36.0,16.0,Outlet,2021,4
9363,Foot Locker,1185732,2021-04-09,Northeast,Rhode Island,Providence,Men's Apparel,3.3333333333333335,15.0,50.0,16.0,Outlet,2021,4
9364,Foot Locker,1185732,2021-04-09,Northeast,Rhode Island,Providence,Women's Apparel,2.6,60.0,156.0,69.0,Outlet,2021,4
9365,Foot Locker,1185732,2021-05-08,Northeast,Rhode Island,Providence,Men's Street Footwear,3.9,150.0,585.0,240.0,Outlet,2021,5
9366,Foot Locker,1185732,2021-05-08,Northeast,Rhode Island,Providence,Men's Athletic Footwear,3.206896551724138,58.0,186.0,69.0,Outlet,2021,5
9367,Foot Locker,1185732,2021-05-08,Northeast,Rhode Island,Providence,Women's Street Footwear,3.2,60.0,192.0,81.0,Outlet,2021,5
9368,Foot Locker,1185732,2021-05-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,2.7058823529411766,51.0,138.0,63.0,Outlet,2021,5
9369,Foot Locker,1185732,2021-05-08,Northeast,Rhode Island,Providence,Men's Apparel,4.0,54.0,216.0,80.0,Outlet,2021,5
9370,Foot Locker,1185732,2021-05-08,Northeast,Rhode Island,Providence,Women's Apparel,3.6021505376344085,93.0,335.0,147.0,Outlet,2021,5
9371,Foot Locker,1185732,2021-06-10,Northeast,Rhode Island,Providence,Men's Street Footwear,3.602272727272727,176.0,634.0,253.0,Outlet,2021,6
9372,Foot Locker,1185732,2021-06-10,Northeast,Rhode Island,Providence,Men's Athletic Footwear,3.5047619047619047,105.0,368.0,143.0,Outlet,2021,6
9373,Foot Locker,1185732,2021-06-10,Northeast,Rhode Island,Providence,Women's Street Footwear,3.2027027027027026,74.0,237.0,99.0,Outlet,2021,6
9374,Foot Locker,1185732,2021-06-10,Northeast,Rhode Island,Providence,Women's Athletic Footwear,2.6,70.0,182.0,84.0,Outlet,2021,6
9375,Foot Locker,1185732,2021-06-10,Northeast,Rhode Island,Providence,Men's Apparel,3.893939393939394,66.0,257.0,90.0,Outlet,2021,6
9376,Foot Locker,1185732,2021-06-10,Northeast,Rhode Island,Providence,Women's Apparel,4.302521008403361,119.0,512.0,230.0,Outlet,2021,6
9377,Foot Locker,1185732,2021-07-08,Northeast,Rhode Island,Providence,Men's Street Footwear,3.7976878612716765,173.0,657.0,250.0,Outlet,2021,7
9378,Foot Locker,1185732,2021-07-08,Northeast,Rhode Island,Providence,Men's Athletic Footwear,3.2017543859649122,114.0,365.0,135.0,Outlet,2021,7
9379,Foot Locker,1185732,2021-07-08,Northeast,Rhode Island,Providence,Women's Street Footwear,2.7051282051282053,78.0,211.0,95.0,Outlet,2021,7
9380,Foot Locker,1185732,2021-07-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,3.1,60.0,186.0,86.0,Outlet,2021,7
9381,Foot Locker,1185732,2021-07-08,Northeast,Rhode Island,Providence,Men's Apparel,3.2941176470588234,68.0,224.0,76.0,Outlet,2021,7
9382,Foot Locker,1185732,2021-07-08,Northeast,Rhode Island,Providence,Women's Apparel,3.801470588235294,136.0,517.0,217.0,Outlet,2021,7
9383,Foot Locker,1185732,2021-08-09,Northeast,Rhode Island,Providence,Men's Street Footwear,3.802197802197802,182.0,692.0,284.0,Outlet,2021,8
9384,Foot Locker,1185732,2021-08-09,Northeast,Rhode Island,Providence,Men's Athletic Footwear,3.099099099099099,111.0,344.0,131.0,Outlet,2021,8
9385,Foot Locker,1185732,2021-08-09,Northeast,Rhode Island,Providence,Women's Street Footwear,3.0,85.0,255.0,110.0,Outlet,2021,8
9386,Foot Locker,1185732,2021-08-09,Northeast,Rhode Island,Providence,Women's Athletic Footwear,2.893617021276596,47.0,136.0,59.0,Outlet,2021,8
9387,Foot Locker,1185732,2021-08-09,Northeast,Rhode Island,Providence,Men's Apparel,3.7,40.0,148.0,53.0,Outlet,2021,8
9388,Foot Locker,1185732,2021-08-09,Northeast,Rhode Island,Providence,Women's Apparel,3.8020833333333335,96.0,365.0,171.0,Outlet,2021,8
9389,Foot Locker,1185732,2021-09-08,Northeast,Rhode Island,Providence,Men's Street Footwear,3.8984375,128.0,499.0,210.0,Outlet,2021,9
9390,Foot Locker,1185732,2021-09-08,Northeast,Rhode Island,Providence,Men's Athletic Footwear,3.0,79.0,237.0,88.0,Outlet,2021,9
9391,Foot Locker,1185732,2021-09-08,Northeast,Rhode Island,Providence,Women's Street Footwear,2.8974358974358974,39.0,113.0,49.0,Outlet,2021,9
9392,Foot Locker,1185732,2021-09-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,3.0,32.0,96.0,44.0,Outlet,2021,9
9393,Foot Locker,1185732,2021-09-08,Northeast,Rhode Island,Providence,Men's Apparel,3.393939393939394,33.0,112.0,40.0,Outlet,2021,9
9394,Foot Locker,1185732,2021-09-08,Northeast,Rhode Island,Providence,Women's Apparel,4.09375,64.0,262.0,118.0,Outlet,2021,9
9395,Foot Locker,1185732,2021-10-10,Northeast,Rhode Island,Providence,Men's Street Footwear,3.6991150442477876,113.0,418.0,171.0,Outlet,2021,10
9396,Foot Locker,1185732,2021-10-10,Northeast,Rhode Island,Providence,Men's Athletic Footwear,3.7941176470588234,68.0,258.0,98.0,Outlet,2021,10
9397,Foot Locker,1185732,2021-10-10,Northeast,Rhode Island,Providence,Women's Street Footwear,4.0,30.0,120.0,53.0,Outlet,2021,10
9398,Foot Locker,1185732,2021-10-10,Northeast,Rhode Island,Providence,Women's Athletic Footwear,3.9130434782608696,23.0,90.0,40.0,Outlet,2021,10
9399,Foot Locker,1185732,2021-10-10,Northeast,Rhode Island,Providence,Men's Apparel,4.0,23.0,92.0,30.0,Outlet,2021,10
9400,Sports Direct,1185732,2021-10-10,Northeast,Rhode Island,Providence,Women's Apparel,4.696969696969697,66.0,310.0,136.0,Outlet,2021,10
9401,Sports Direct,1185732,2021-11-09,Northeast,Rhode Island,Providence,Men's Street Footwear,4.0,105.0,420.0,176.0,Outlet,2021,11
9402,Sports Direct,1185732,2021-11-09,Northeast,Rhode Island,Providence,Men's Athletic Footwear,4.0,74.0,296.0,124.0,Outlet,2021,11
9403,Sports Direct,1185732,2021-11-09,Northeast,Rhode Island,Providence,Women's Street Footwear,3.7058823529411766,68.0,252.0,113.0,Outlet,2021,11
9404,Sports Direct,1185732,2021-11-09,Northeast,Rhode Island,Providence,Women's Athletic Footwear,3.6029411764705883,68.0,245.0,110.0,Outlet,2021,11
9405,Sports Direct,1185732,2021-11-09,Northeast,Rhode Island,Providence,Men's Apparel,4.295081967213115,61.0,262.0,87.0,Outlet,2021,11
9406,Sports Direct,1185732,2021-11-09,Northeast,Rhode Island,Providence,Women's Apparel,4.602409638554217,83.0,382.0,168.0,Outlet,2021,11
9407,Sports Direct,1185732,2021-12-08,Northeast,Rhode Island,Providence,Men's Street Footwear,4.8,160.0,768.0,300.0,Outlet,2021,12
9408,Sports Direct,1185732,2021-12-08,Northeast,Rhode Island,Providence,Men's Athletic Footwear,3.696078431372549,102.0,377.0,140.0,Outlet,2021,12
9409,Sports Direct,1185732,2021-12-08,Northeast,Rhode Island,Providence,Women's Street Footwear,4.0,88.0,352.0,165.0,Outlet,2021,12
9410,Sports Direct,1185732,2021-12-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,3.4025974025974026,77.0,262.0,113.0,Outlet,2021,12
9411,Sports Direct,1185732,2021-12-08,Northeast,Rhode Island,Providence,Men's Apparel,4.094594594594595,74.0,303.0,112.0,Outlet,2021,12
9412,Sports Direct,1185732,2021-12-08,Northeast,Rhode Island,Providence,Women's Apparel,5.099099099099099,111.0,566.0,243.0,Outlet,2021,12
9413,Sports Direct,1185732,2021-01-19,Northeast,Rhode Island,Providence,Men's Street Footwear,2.8,140.0,392.0,129.0,Outlet,2021,1
9414,Sports Direct,1185732,2021-01-19,Northeast,Rhode Island,Providence,Men's Athletic Footwear,2.7954545454545454,88.0,246.0,84.0,Outlet,2021,1
9415,Sports Direct,1185732,2021-01-19,Northeast,Rhode Island,Providence,Women's Street Footwear,2.2,75.0,165.0,48.0,Outlet,2021,1
9416,Sports Direct,1185732,2021-01-19,Northeast,Rhode Island,Providence,Women's Athletic Footwear,2.515151515151515,33.0,83.0,26.0,Outlet,2021,1
9417,Sports Direct,1185732,2021-01-19,Northeast,Rhode Island,Providence,Men's Apparel,3.893617021276596,47.0,183.0,59.0,Outlet,2021,1
9418,Sports Direct,1185732,2021-01-19,Northeast,Rhode Island,Providence,Women's Apparel,2.602409638554217,83.0,216.0,73.0,Outlet,2021,1
9419,Sports Direct,1185732,2021-02-17,Northeast,Rhode Island,Providence,Men's Street Footwear,2.6,155.0,403.0,149.0,Outlet,2021,2
9420,Sports Direct,1185732,2021-02-17,Northeast,Rhode Island,Providence,Men's Athletic Footwear,3.0943396226415096,53.0,164.0,58.0,Outlet,2021,2
9421,Sports Direct,1185732,2021-02-17,Northeast,Rhode Island,Providence,Women's Street Footwear,2.4,70.0,168.0,49.0,Outlet,2021,2
9422,Sports Direct,1185732,2021-02-17,Northeast,Massachusetts,Boston,Women's Athletic Footwear,2.7066666666666666,75.0,203.0,65.0,Outlet,2021,2
9423,Sports Direct,1185732,2021-02-17,Northeast,Massachusetts,Boston,Men's Apparel,3.6037735849056602,53.0,191.0,52.0,Outlet,2021,2
9424,Sports Direct,1185732,2021-02-17,Northeast,Massachusetts,Boston,Women's Apparel,3.0,80.0,240.0,77.0,Outlet,2021,2
9425,Sports Direct,1185732,2021-03-15,Northeast,Massachusetts,Boston,Men's Street Footwear,2.8,155.0,434.0,148.0,Outlet,2021,3
9426,Sports Direct,1185732,2021-03-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,3.098360655737705,61.0,189.0,64.0,Outlet,2021,3
9427,Sports Direct,1185732,2021-03-15,Northeast,Massachusetts,Boston,Women's Street Footwear,2.3,60.0,138.0,44.0,Outlet,2021,3
9428,Sports Direct,1185732,2021-03-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,2.5053763440860215,93.0,233.0,65.0,Outlet,2021,3
9429,Sports Direct,1185732,2021-03-15,Northeast,Massachusetts,Boston,Men's Apparel,3.6129032258064515,31.0,112.0,33.0,Outlet,2021,3
9430,Sports Direct,1185732,2021-03-15,Northeast,Massachusetts,Boston,Women's Apparel,3.1029411764705883,68.0,211.0,78.0,Outlet,2021,3
9431,Sports Direct,1185732,2021-04-16,Northeast,Massachusetts,Boston,Men's Street Footwear,2.7986577181208054,149.0,417.0,138.0,Outlet,2021,4
9432,Sports Direct,1185732,2021-04-16,Northeast,Massachusetts,Boston,Men's Athletic Footwear,2.803921568627451,51.0,143.0,51.0,Outlet,2021,4
9433,Sports Direct,1185732,2021-04-16,Northeast,Massachusetts,Boston,Women's Street Footwear,2.196078431372549,51.0,112.0,35.0,Outlet,2021,4
9434,Sports Direct,1185732,2021-04-16,Northeast,Massachusetts,Boston,Women's Athletic Footwear,2.3076923076923075,39.0,90.0,25.0,Outlet,2021,4
9435,Sports Direct,1185732,2021-04-16,Northeast,Massachusetts,Boston,Men's Apparel,3.2954545454545454,44.0,145.0,39.0,Outlet,2021,4
9436,Sports Direct,1185732,2021-04-16,Northeast,Massachusetts,Boston,Women's Apparel,3.0,94.0,282.0,102.0,Outlet,2021,4
9437,Sports Direct,1185732,2021-05-15,Northeast,Massachusetts,Boston,Men's Street Footwear,4.098265895953757,173.0,709.0,255.0,Outlet,2021,5
9438,Sports Direct,1185732,2021-05-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,3.3970588235294117,68.0,231.0,83.0,Outlet,2021,5
9439,Sports Direct,1185732,2021-05-15,Northeast,Massachusetts,Boston,Women's Street Footwear,3.0,68.0,204.0,63.0,Outlet,2021,5
9440,Sports Direct,1185732,2021-05-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,3.2037037037037037,54.0,173.0,52.0,Outlet,2021,5
9441,Sports Direct,1185732,2021-05-15,Northeast,Massachusetts,Boston,Men's Apparel,3.9,60.0,234.0,66.0,Outlet,2021,5
9442,Sports Direct,1185732,2021-05-15,Northeast,Massachusetts,Boston,Women's Apparel,4.298076923076923,104.0,447.0,152.0,Outlet,2021,5
9443,Sports Direct,1185732,2021-06-17,Northeast,Massachusetts,Boston,Men's Street Footwear,3.8979591836734695,196.0,764.0,268.0,Outlet,2021,6
9444,Sports Direct,1185732,2021-06-17,Northeast,Massachusetts,Boston,Men's Athletic Footwear,3.5964912280701755,114.0,410.0,131.0,Outlet,2021,6
9445,Sports Direct,1185732,2021-06-17,Northeast,Massachusetts,Boston,Women's Street Footwear,3.6,75.0,270.0,84.0,Outlet,2021,6
9446,Sports Direct,1185732,2021-06-17,Northeast,Massachusetts,Boston,Women's Athletic Footwear,3.4027777777777777,72.0,245.0,69.0,Outlet,2021,6
9447,Sports Direct,1185732,2021-06-17,Northeast,Massachusetts,Boston,Men's Apparel,3.9054054054054053,74.0,289.0,92.0,Outlet,2021,6
9448,Sports Direct,1185732,2021-06-17,Northeast,Massachusetts,Boston,Women's Apparel,4.7,120.0,564.0,197.0,Outlet,2021,6
9449,Sports Direct,1185732,2021-07-15,Northeast,Massachusetts,Boston,Men's Street Footwear,3.7,180.0,666.0,220.0,Outlet,2021,7
9450,Sports Direct,1185732,2021-07-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,3.6,105.0,378.0,140.0,Outlet,2021,7
9451,Sports Direct,1185732,2021-07-15,Northeast,Massachusetts,Boston,Women's Street Footwear,3.2045454545454546,88.0,282.0,84.0,Outlet,2021,7
9452,Sports Direct,1185732,2021-07-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,3.4025974025974026,77.0,262.0,84.0,Outlet,2021,7
9453,Sports Direct,1185732,2021-07-15,Northeast,Massachusetts,Boston,Men's Apparel,4.1,80.0,328.0,102.0,Outlet,2021,7
9454,Sports Direct,1185732,2021-07-15,Northeast,Massachusetts,Boston,Women's Apparel,4.098484848484849,132.0,541.0,173.0,Outlet,2021,7
9455,Sports Direct,1185732,2021-08-16,Northeast,Massachusetts,Boston,Men's Street Footwear,4.0,196.0,784.0,259.0,Outlet,2021,8
9456,Sports Direct,1185732,2021-08-16,Northeast,Massachusetts,Boston,Men's Athletic Footwear,3.3035714285714284,112.0,370.0,118.0,Outlet,2021,8
9457,Sports Direct,1185732,2021-08-16,Northeast,Massachusetts,Boston,Women's Street Footwear,2.9058823529411764,85.0,247.0,76.0,Outlet,2021,8
9458,Sports Direct,1185732,2021-08-16,Northeast,Massachusetts,Boston,Women's Athletic Footwear,3.103448275862069,58.0,180.0,50.0,Outlet,2021,8
9459,Sports Direct,1185732,2021-08-16,Northeast,Massachusetts,Boston,Men's Apparel,4.0,51.0,204.0,55.0,Outlet,2021,8
9460,Sports Direct,1185732,2021-08-16,Northeast,Massachusetts,Boston,Women's Apparel,4.6020408163265305,98.0,451.0,158.0,Outlet,2021,8
9461,Sports Direct,1185732,2021-09-15,Northeast,Massachusetts,Boston,Men's Street Footwear,3.6013071895424837,153.0,551.0,187.0,Outlet,2021,9
9462,Sports Direct,1185732,2021-09-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,3.5,88.0,308.0,114.0,Outlet,2021,9
9463,Sports Direct,1185732,2021-09-15,Northeast,Massachusetts,Boston,Women's Street Footwear,3.0,47.0,141.0,42.0,Outlet,2021,9
9464,Sports Direct,1185732,2021-09-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,3.41025641025641,39.0,133.0,36.0,Outlet,2021,9
9465,Sports Direct,1185732,2021-09-15,Northeast,Massachusetts,Boston,Men's Apparel,3.902439024390244,41.0,160.0,50.0,Outlet,2021,9
9466,Sports Direct,1185732,2021-09-15,Northeast,Massachusetts,Boston,Women's Apparel,4.103896103896104,77.0,316.0,104.0,Outlet,2021,9
9467,Sports Direct,1185732,2021-10-17,Northeast,Massachusetts,Boston,Men's Street Footwear,4.0,132.0,528.0,174.0,Outlet,2021,10
9468,Sports Direct,1185732,2021-10-17,Northeast,Massachusetts,Boston,Men's Athletic Footwear,3.7058823529411766,68.0,252.0,88.0,Outlet,2021,10
